"The service has now become pretty much useless. I no longer receive an audible or visual notice when people send me a message. Only once I click on the Signal icon  do the alerts actually come in. Now I have to keep opening the app to check for messages.  This is not the case with other messaging platforms. Yes, I allow full permissions for Signal. 

Additionally, I came here to update, but I dare not as Signal now allows third party stickers/ads. This now opens up a backdoor for hackers. Soon, Signal will shut down all users that don’t update. 

I use to boast how secure Signal was. Obviously the developers of Signal had long term plans to monetize their once highly secure communication service?

What do we expect for Free anyway? Obviously Signal’s original Mission Statement has changed. Third party advertising has now become a security concern. 

I’m only here as a means to communicate with other hi level parties who feel safe using this app. That’s now going to change as word gets out that a backdoor for advertising   has been installed in Signal’s app. 

Though no communication service is bullet proof, adding an additional layer of script to  monetize Signal, (in my opinion) opens up a serious security breach that will eventually be exploited by hackers. 

Signal is not the only game in town. Once I get all of my contacts to migrate to a more secure app, I’ll be uninstalling Signal, as it doesn't alert me any more anyway. 

Cheers!"
"I don’t know if this disfunction is related to the particular phone (iPhone XR) that I am using Signal on now or if it is the same on other phones, but the “cursor” control on Signal is a disaster now.  It is a nightmare trying to move the cursor to where you want it, or to highlight a specific section of your message.  I am completely unable to move the cursor more than a couple lines away from its current location at a time (and the text window doesn’t extend to more than 4 lines tall), so i have to scroll a couple lines away, click somewhere to move the cursor in the direction of where i want it to go, and repeat over and over again until it finally gets there.   If i try to move it further than that, the window just jumps back to the area where it is currently located and moves it to some random location nearby.  
Highlighting a portion of your message is impossible; it jumps from one end of the message to the other and will not allow you to scroll slowly to where you want to stop highlighting.  It is so stupid ~ I recommend typing messages in another app and then pasting it into signal when you are done.   
Also, FYI, if you want to copy text from a signal message, hold your finger on the message and then click on the little icon at the bottom of the screen that looks like two pieces of paper -  nothing will ever appear that says “copy”."
"Lots of features (Gify, stickers, reacts, self destructing messages), but it requires you to give out your phone number to everyone you talk to, does not allow specifying a different server, and beyond those privacy concerns, it has gone downhill lately in terms of usability and security as well.

It now it forces a PIN even if you don’t want one. Private keys are sent through the server to enable moving from one device to another. Signal used to store private keys in hardware and it was impossible to export them. This ensured that nobody could ever covertly get your key. They removed this security protection and do not even provide an option to use the more secure key storage. The Signal developers could have enabled a smooth device transfer and kept the keys in hardware by having the old key sign the new one so others will 1.) know that the new key is new 2.) know that it is legitimate, and 3.) be able to verify the move using another communication channel if they suspect something is amiss. The Signal developers decided against this.

Given the developers’ recent decisions, and their unwillingness to allow people to use their system without divulging their phone numbers, earns this app 3 stars. If they put more focus on privacy, security, and allowed connecting to private servers, it could easily be a 5-star app."
"This actually affects everyone, but why in the world did they take away the audible notifications of incoming messages, when you have a thread open. It’s necessary to keep checking back to see if a new message came in. It is now easier to lock the phone between each message to just hear when a new message comes in. This was a really stupid change.
They added these nice new reactions you can make to messages, just like iMessage. I can put them on other peoples messages, but since I’m blind and they didn’t bother making those reactions accessible to voiceover, I can’t tell if anyone reacts to my messages or how they reacted, or if the correct reaction got on a message I reacted to.
And as I’m reading through messages in an open thread, sometimes the screen will just randomly scroll to messages from six weeks ago or something. It says loading Messages, or something like that, and the next thing I know I’m looking at a conversation from a month ago. Then I have to find the scroll bar, and drag it all the way back down to the bottom, or kill the app and open it again, in order to get back to where I was just reading. And if what I was reading was a very involved detailed message, I have to start back over from the beginning of it.
They have really forgotten about voiceover users in the last several versions."
"I have gotten so many people on this app since many years ago. Then I tried to send a big file and it has a limiter on it now. So I had to go to Telegram for large file transfers. They have to be 100% secure. I thought Telegram and you were the same company or related. But a recent article on secure apps said Telegram is not open-source. I thought I remember it being that. Anyway, when faceBook bought WhatsApp I went on there and told about 50-people on it that the data mining user abuser Zuckerberg bought this company and top people that started the app bailed over questionable “tweaks” he wanted them to do so they each resigned as got worse and now all are gone. At least the privacy-pillars of the company. This was 5-star all the way until you did away with unlimited bandwidth. Why?? Does it clog or bottleneck the system? How can Telegram get away with it and you can’t? Any plausible way of brining it back? It really the only app I fully trust besides just encrypting and decrypting with keys. Which is a pain and has its limitations too. Huge, huge fan brought 30-40 people here from FB-WhatsApp. 
 Just bring back the bandwidth please! I will change my review, promise."
"I was really happy to begin to use Signal because I was reading reviews that said that the telegram app is owned now by Google which is a spy/database of everything you ever use the Internet for. I read that there is a button you need to push in Telegram settings to make your communications private. Probably most people never find out about that. I felt it was a betrayal of trust.  I thought that signal was more trustworthy. However, I did see there was also a similar setting in signal that may be exactly like telegram. I guess true privacy is  impossible?  One other puzzling thing is that after entering my new signal password I discovered that when I tried to use it for the first time (and ever since then), the locked screen password entry page for my iPhone pops up instead.  Does it give Apple text-message-censorship capabilities in Signal’s app?  My entire intent is to have greater privacy, not to have my personal (I thought) text messages leaked to ... anyone."
"When I first installed signal after quitting Facebook, Messenger, Instagram and Whatsapp🤬, I loved the app because of its concern for user privacy. Specially for End-to-End Encryption.😍 But the. After using some days I found that, i cant save photos and videos directly to my gallery. I was very disappointed because downloading every picture one by one bye opening them was very amnoying. But eventually you fixed this😍😍 Thank you so much for this thing. This was the only feature for what i used telegram. But Signal still need one more thing to do. Work on your stickers. Signal stickers are not that much unique and impression making just like Telegram. Telegram has the best emoji amd sticker with animations and everyone loves this. Please work on your stickers. & yes. Never betray your audience. Never share users data to any data brokers. Its a request. 😇 wish you all the best 🥰"
"The perfect app. I love this for my long distance relationship. We don’t have to spend tons of money for international calls, we just use signal. Plus we each have tons of sticker packs and have so much fun sending the stickers and leaving each other voice messages. Love the sense of privacy as well. It’s great that signal also saves all your photos. I can easily go back and find his selfies or video attachments. Even a search feature for the chat so I can find a specific conversation if needed. Couldn’t hardly ask for a better app. 

The only suggestions I would have is to have an edit option (like discord has) so I can fix typos easily. And I would like to be able to have that “delete for everyone” option be always available. Especially since all the media we send stays under the media tab, it would be nice to clear out photos or videos we don’t need anymore. 

Thanks a bunch !"
"It needs to be as sufficient as WhatsApp. Multiple calls easier and able to share files, pics and videos etc. Needs a bit more work. I would like to be able to use it solely instead of relying on WhatsApp for the things that signal can’t. I do love signal but needs to be perfected !!!! ASAP.  should be friendlier to conduct business as well personal stuff. WhatsApp is not better than signal. But Signal needs to grow some balls for all the people that just signed up for it. And not let them down. As they would look for another platform that can do all the aforementioned!!! Over all it’s a great app.

For one. Sharing a file, image or a video is not possible when pushing the share button as the menu opens with all the other apps to share with. You can share with all except signal. As it freezes. You push on the signal icon and nothing happens. Then you’re forced to copy and paste it. It’s time consuming. Pls fix this issue as to maybe fix it to where you can also see WHEN a recipient read the msg. THAT WOULD BE GREAT. !!!"
"This is simply the best privacy app with everything neatly bundled into it. It has a nice authentication feature, sms & mms messaging & disappearing messages with people [to keep them clean if you’d like], calls, and keeps it all private, app switch privacy [keeping the screen blank for privacy while switching apps so wandering eyes cannot see the screen], and many more features packed into this powerhouse.  To anyone experiencing any issues with calls, make sure your notifications are on and properly set with the app, and look into the settings in the app itself and it easily shows how to have your calls show up with the name [if you would like to] or just a call without a name. The settings are a breeze and make it very easy to understand. 

Very rarely you’ll have to re-register for push notifications, but that’s also very easily accomplished.

If I could rate higher than 5 stars I would. 10 stars out of 5 stars is more like it..."
"With everything going on in the world today, it's nice to know there are alternatives to having your private conversations listened to, or your texts read by anyone else except for the people you sent them to. 

While I think most people are not involved in anything that would warrant any government agency from looking into the private conversations between people, I can understand the need for any government to have the right to acquire the permissions necessary for the purposes of national security. 

In the United States, that bar and burden of proof to seek these exceptions is extremely high, as it should be. And, (at least at this point), they are extremely rare. 

I am happy to have found a way to feel confident that my messages are not being scrutinized by any other eyes than those I intended to see the message. 

The app is easy to navigate and use, and the response is lightning fast. I have had very good experiences with texting and with voice calls as well, with the tools to know that the message was both sent and received. Sending a voice text is also easy and incredibly fast compared to other texting platforms. 

The sending and receiving of large files is also very easy and fast. 

I would highly recommend this app if you're looking for a secure channel of communication with both text and voice."
"C’mon people… Are you comfortable with any random person reading the messages you write to your friends or family? How easily can your OWN words be taken out of context and used against you? Think about it… How would you like a random person interpreting YOUR words with THEIR limited knowledge of who YOU are or who YOU are communicating with…Think about it.. Anyone who has the POWER to access your communications, and has the time and resources to do it OBVIOUSLY wants to compromise YOUR position.. Why make it easier for them??? PROTECT YOURSELF AND YOUR LOVED ONES BY OFFERING THEM PRIVACY from people who would only harm NOT PROTECT you. use SIGNAL if you care about your thoughts, ideas, feelings, plans, locations, anything that could give an adversary an advantage over you… Play life smart. Survive.. Here is a simple tool built by people who value one of the few tenets that make our existence free… PRIVACY"
"I know you guys are busy of late with user migrating over.  I have had the app since it’s release.  One thing I was wondering is if Send with Siri functionality will be added in any upcoming future release.  Where this really comes in handy is 2 fold for me; 1. In the car with CarPlay, so I can just speak the message without needing to see the screen.  2. Anywhere else I might be in iOS, like a WEB Page & want to share that with a friend.  While the Signal app, shows in the list of app, that takes multiple taps to invoke the send option, but for apps that support it, users & the respective app, will show as a “recent” item, which allows you to save multiple steps in selecting both the app & the person to deliver it to in a single touch.  Even the most recent update this week, added an extra step to have to tap (tho I know it allows for sending to multiple people).  So, I would love to see sending with Siri & iOS share sheet “Recent” support.  RMM"
"I started using Signal about two years ago, after being disillusioned with Facebook Messenger, Google Hangouts and WhatsApp. I tried Telegram and then Signal. Signal had some polish missing, but it was by far the best in terms of security and also in terms of my ability to communicate. I can easily keep conversations going on my phone and multiple desktops independently, something I believe no other secure chat application has, and I don't have to worry about big tech spying or censorship.

Signal today is in my opinion a much better experience than Facebook or Google delivers, or even what you get from Telegram. The UI design is better than WhatsApp at this point. In fact, I noticed recently that Facebook Messenger copied the Signal UI for giving arbitrary emoji responses to messages.

Download the app. You won't regret it."
"Love the app, and until this last version I would say that all it really needed was a way to assign any custom iPhone alert to an incoming message.  The current version gives options, but doesn’t allow you to use any alerts on the phone.  That, however, is a customization, so no big deal, but this last version broke the attachments.  Now when I attach anything from the Signal side or to Signal through the phone side, it doesn’t immediately show up.  Sometimes you can exit the chat itself and go back in, and sometimes if you shut down the app and reopen they will show, but most of the time I have to wait for a reply for it to show, so I never know if it was sent.  I’ve also noticed that it sometimes puts my messages in the wrong order.  For instance, I will see the reply above the original message.  That, too, eventually fixes itself but it’s very annoying and has only started happening since the newest version was installed."
"I am unable to call my wife using Signal. We have poor cell phone reception in our apartment, so we regularly use WhatsApp to call each other when one of us is at home but the other is not. I have tried to call my wife using Signal multiple times without success, however, WhatsApp and FaceTime will complete the call no problem. I am able to call friends and family who are in another country, but not my wife. Messages work fine, only audio and video calls to her don’t work. If Signal wants to truly take some of WhatsApp’s user base, they need to improve their software. 
Addendum: I am also having multiple issues trying to attach photos to messages. The app simply crashes when I try to attach photos from within the app. (This is on my iPhone and iPad.) I can send photos using the Photos app sharesheet, but not from within Signal. I keep hoping the next update will fix these issues, but they persist."
"I was a very happy customer of this app since I found out about it but the insane race to the lowest common denominator, adding “stickers” to an app whose main purpose is secure and reliable communications have broken the application.  Messages do not send, or send after hours, and in one epic case over a day later. No other application has an issue connecting to the internet or sending messages, including WhatsApp and FB Messenger. The “sending” icon gets stuck and nothing happens. If you go to the settings, you can see the “network status” switching between “connected” “connecting” and “offline” And before anyone blames my settings, I made sure the app has all the recommended rights, low battery mode is disabled and no app or connection restrictions are set on the app. This happens on both WiFi and LTE, so it is not tied to a bad WiFi or data connection, especially since I have tested it on multiple WiFi networks and not just my home one.  So, tl; dr, add stickers, make communications impossible. Great move , I hope people enjoy their little cats and stuff while I look for a proper secure communications app..."
"I love the fact that signal has an end to end encryption, and we don’t have to worry about our data being collected and sold. However, my family and I recently moved from WhatsApp group chat to signal group chat. Sending multiple picturesOn the WhatsApp group chat was possible, but sending them on the signal group chat doesn’t seem to be. I have an iPhone XR, and I try to select multiple photos from inside the app to send to my family, but an error message appears for about a quarter of a second before disappearing, and doesn’t work. I also try going into my photos app, selecting multiple photos and sending them via signal that way, but it also doesn’t work. How can we make it so that we can send multiple pictures easily? I don’t have this problem with text message app, Facebook messenger app, WhatsApp, or telegram. Only signal. I want to keep using this app, but the photo problem makes it very hard"
"Guess who just joined signal! Any one of anyone on your phone contact list who just joined signal, or, better yet maybe even you! I really love the security feature of blasting to everyone in your contact list that has signal that you just joined signal! It's perfect for maintaining secrecy and discretion, letting everyone in my whole contacts with signal know I just joined signal helps me signal to them that security is one of my primary concerns. This way, anyone else trying to be discreet and secure is fully aware that I'm also available for secret, private p2p direct IM. It's kinda like, okay, if you're on signal and part of the elite secrecy, end-to-end encryption specialists, the very first thing I'd like to so is broadcast to everyone I know with the app that I'm finally part of the club! Really pretty genius feature!!"
"On 3 separate occasions, Signal has completely failed to notify me of messages (and yes, I have all notifications turned on (sound, banner, lock screen, etc.)).  Given that I only use Signal to talk to a couple people roughly once a week because it's the only messenger program they use, 3 times is a lot!  None of my other messaging apps have this problem, and it's totally unacceptable from an app whose primary purpose is communication.

On two of those three occasions, Signal did finally give me the notifications the moment I reopened the app to double check the conversations several hours later.  On the remaining occasion, I was expecting Signal to potentially fail again, and so I kept the app open and switched to it every few minutes.  *Despite this*, the thread only updated the next morning, finally notifying me of a message that had been sent to me the day before.  During this entire period I had continuous internet access.

For me, the added security Signal affords is completely overshadowed by this glaring deficit."
"I love signal, and I try to get everyone I know to use it. There’s a lot of friction for that, unfortunately, but such is life. Thanks to the developers for making a secure mode of communication.

I’m giving this four stars for two reasons:
1) signal calls are much less reliable than regular Wi-Fi calls from other apps. I’m not really sure why this is, but it seems like when I call others sometimes the phone just doesn’t ring. I’ve called my wife’s phone while it was in the same room to test this, but I’ve seen it happen with others numbers too (I.e. it’s not just her phone from what I can tell). Dead reliable calling would really help me recruit more friends to this app.

2) please please please make it so the app can go into wide mode when the phone is turned on its side. For those of us with large hands and normal size iPhones typing on the portrait width keyboard is somewhere between annoying and painful. One must crook one’s thumb at pretty sharp angles to hit all the keys especially those on the palm adjacent side of the keyboard. I have no idea why this app doesn’t have this feature when most apps seem to. Honestly if the App Store didn’t allow typing in this fashion I may not have written this review! 

Thanks again devs for a safe channel of communication."
"In today's world do we really know if this works or not? There is no way to tell. If it works as described, and so far has been easy to use, that's great. The key here is to stop putting your life online for the entire world to see. It would be great if somehow you could tell if the thing works as described. In any event it seems better than other apps out there.
I used this to talk to my daughter when she was in St. Thomas because our data plan doesn't cover that area. We were both on wifi and it worked flawlessly. We incurred no extra charges. I'll keep this one around because of this and it's secure rating so I am increasing my rating to 5 stars.
Finally, this message app is bullet fast, like almost instant. Great app. 👍🏻 I like it 100% better then iMessages."
"Hey signal I love this app I appreciate an app that can respect my privacy but recently I have been having issues receiving messages. Often I get messages but no notifications and sometimes they all come in at once in a large batch if someone was sending message during a period of time. This use to happen sometimes but now it seems to be happening more and that’s not good because sometimes the messages are time sensitive and very important so please would you address this issue. And I would gladly give you 5 stars if it is addressed.

***update***
Previous issues were fixed but after most recent update the keyboard will now cover over top of the current conversation which I find very annoying please fix this thanks."
Everything about this app is pretty much spot on it is the best way to chat with your friends and not feel nervous of people watching. The timer feature is extremely useful in allows both parties to set a Time limit on the message very helpful. I have been using this app for almost 2 years now and have sent all my friends over only way to communicate. Reason for writing this review is I would like to change one option if that is something you guys would consider and that is changing the calling feature so it gives you another menu so you don’t just click it and it calls right away and tells the user that you try to call them. Just make some other second screen that allows you to confirm the call but other than that this app is perfect.
"While the concept of this app is good, it cannot live up to its name. There are numerous bugs, and none of them are getting resolved. The most critical bug is that you cannot send videos to people, even short 1-2 minute videos. It kees circling and never ends up sending. Also, this often happens while sending photos as well, which is odd. How can someone switch to Signal without using two of the most utilized and essential features of a messaging app? 

Additionally, there are several other bugs, but the two mentioned above are the most critical. Before I end this review, I have to mention: for the love of God, Signal, please consider adding a proper backup&restore feature. It would also be nice to transfer my data & chat to a second device like telegram and continue where I left off in my original device. 

There is certainly a lot of room for improvement. I, for one, will not use nor commit to Signal just yet."
"Question: If I use the “reply to” feature, on the recipient’s screen, do they see “replying to you” or would they see “replying to their name?” I had changed a contact’s name in my phone and didn’t realize until after I’d hit send that I don’t want them to see what I’ve re-named them in my contacts list. 
So on my screen, it says “replying to contact’s name.”  (I don’t usually use the reply-to feature, which quotes the message.) But I have a message from a different contact who used the reply-to feature to me to quote something and what I see on my screen is “replying to you.” (Not “replying to my name.”) Can anyone at Signal confirm whether the recipient can see what I see on my sent screen or if they see a different screen saying “replying to you?” Thank you."
"This supposed encrypted messaging is similar to all the other messaging apps. But many developers like all browsers don’t recognize it and often does not put the links and photos directly into Signal. Work arounds are easy to do. I often have to cut and paste into my mail app and then cut and paste into Signal. A bit painful at times. Often I find myself just going back to using Apple’s messenger. I trust Apple more than other texting apps. I used to trust WhatsApp but not as much anymore as it is a Facebook app. It too is supposed to be encrypted. Most people around the world use WhatsApp or Apple Messenger. But in reality if you are really worrying about total privacy, stay in a cave and never use any electronics. Or develop a private encryption that requires special changing coding -decoding books. All in all, its fun seeing old friends appear on Signal as it gains popularity."
