"I began my journey on Social Media on MySpace and now I’m on several different platforms. I spend about equal amount of time between Facebook and Twitter. I use FB for local and National issues and politics as well as communicating with friends. Twitter for me is used almost explicitly for expressing my views and opinions about political issues, including local, state and federal matters.

Social Media can provide excellent platforms for education, news gathering, entertainment and communication but too often censorship is interfering with free speech which will in time render these useless to the populace.

At one time Facebook, Twitter, MySpace, etc. were all ideas that became realities. Now ideas for new ways to communicate are being explored and coming into fruition with the promise of free expression. If Twitter and Facebook want to stay competitive and remain leaders in this industry my humble opinion is to return to the policies that made your platforms great."
"I reached out to the support staff over a month ago with a bug I was experiencing that would not allow me to view profiles, read threads/comments, or retweet. We went back and forth for about a week and I was informed that they had heard similar complaints. I tried all of their suggested fixed and did some troubleshooting of my own multiple times between first reaching out and writing this review now. When I responded to the support email telling me they were working on fixing the bug asking for an update, I got an automated message saying that the case had been closed, even though I am still experiencing the same issue and never saw anything close to a fix. So now I'm stuck with a timeline that skips backwards (another bug I discovered recently) and even when I can scroll, I can't do any of the things I mentioned above. I would love for someone to reach out and resolve the issue.

On a separate note, it's pretty obvious that Twitter's ""personalized"" ads/stories on the timeline and explore page are personalized to the interests and views of Twitter and not to the user, as I frequently sees stories I'm not interested in and in some cases, don't agree with or contradict my interests. But that's a completely different issue that isn't just specific to Twitter."
"“Oops something went wrong. Please try again later,” is the typical response you get when trying to resolve an issue. Twitter’s arbitrary software allows some users to abuse others with impunity, while innocuous posts or singular instances of merely “liking” a post may get you suspended. When you try to resolve the issue, good luck. You will rarely get a human to look at your issue, only an endless circle of useless articles and login tasks which may be impossible if you run both a business account and a private account. The “appeal” option is little more than a memory hole from which you will never get a response, or sometimes an automatically generated instant denial. Twitter does little to control spam or bots. It will disable an account but still send you email notifications linking to it, yet not permit you to login simply to unsubscribe. Deleting arbitrarily suspended accounts is nearly impossible. The user-generated content is poorly and capriciously monitored, often laden with the worst sentiments and epithets so-called humanity has to offer. If you anger someone by promoting human rights or legal reform in the wrong country, you will be locked/suspended without warning. It is a time-wasting garbage app run by those who profit from toxicity and spit on the very ‘rules’ they comically established."
"This platform has gone through many changes mostly changes in a progressive manner for the company and app and all affiliated entities however this place AKA Twitter this social media platform has progressed to far; much like the story of Icarus who flew too close to the sun. No one is really free anymore, even on the most ‘free’ platform of the major social media apps present in today’s age. I will not lie and say “I love this app and I use it every day.” But I will say that I will lie and say that “I have hope for it.” There is many levels to which we can utilize and enjoy Twitter however the only advice I can offer is that you do not sell out and that you do not change your policies but instead start changing what you’ve created i.e. cancel culture i.e. freedom i.e. expression i.e. total and complete universally excepted understanding. to put this in a more Laymans term; Devo Farelo. Aspetterò. Aspettare qualcosa richiede pazienza, che non ho, per qualcosa che non riesco a cogliere. Ho bisogno di aiuto, per qualcosa che non riesco a capire, devo portare il mio campione. Se sei là fuori in grado, per favore torna al mio fianco e sii il mio Virgilio attraverso questo primo livello dell'inferno. Una fenice emergerà dalle fiamme della disperazione, così tutti sorgeranno attraverso le ceneri della disperazione, del caos e dell'isteria. Tutti quelli che stanno insieme finiranno insieme. Più forte solo tra le braccia dei tuoi fratelli."
"Twitter is a unique platform/company. Several other platforms have tried to compete but failed. Social Media platforms are predicated on members acquiring followers. Members can’t take followers w/ them if they switch to a competing platform. This is also unique. Most companies take care of members; if I switch from an Apple phone to a Microsoft phone, Apple doesn’t own my contacts list; I can transfer my contacts. It is this single feature, holding members’ followers list hostage, that has kept Twitter in business, because Twitter is managed HORRIBLY. Twitter’s bias against, & subsequent censorship of, conservative members is HORRIFYING. If our country weren’t under siege by a coordinated & unprecedented manipulation of news & information, Twitter would be defunct. But in the end, the hubris of Twitter & most Social Media platforms, will be their be their demise. If their corruption succeeds in stealing the 2020 presidential election, they will have effectively put themselves out of business. The success of their platforms is predicated on ‘conflict’ and open debate. If The Left wins this election, they will have succeeded in creating an inevitable Echo Chamber. Memberships in social media platforms will be cut in half. MSM & political pundits/podcasts will be defunct. *The Right will go off The Grid *"
"Just put in an edit option. You hit delete and sometimes the edit function comes up, sometimes it doesn’t deleting everything you wrote. Now everyone has to copy and paste before making an edit making the entire process tedious. Apparently getting suspended on here for to stupidest thing while people get away saying tons of stuff with no moderation on twitters part. Seems very one sided. Appealing a suspension also takes longer than the actual suspension. Bravo Jack. Bravo. 👏🏻a 12 hr suspension is now a 96 hour suspension. It’s pretty obvious how bad the censorship is getting. Also if having a conversation is important, why silence the other side? Great way to divide a nation. Maybe jack is getting paid by China. Oh no, I might get suspended...also trump got modded and banned while people are out there stoking hate and Twitter turns a blind eye because it’s their side. No mods or bans. Twitter is ok with people spreading disinformation and one sided reporting as long as it’s from the left. Double standard. Now the Soviet Union 2.0 is spreading tyranny and violence and Twitter is ok with that because of their communist views. Also if you post something and get suspended for it, you can always screenshot what got you banned and post it. Twitter seems that acceptable."
"I've been using Twitter for a good, solid amount of time but recently a bunch of religiously motivated Tweets have been showing up on my Timeline under 'Based on your likes.' I'm not religious and have not been since I was 10 years old (did not have Twitter at this time).

I tried reporting these as Tweets I was 'not interested' in many times and they continue to show up. I'm not going to stop showing Tweets 'Based on my likes' because usually these are cats and bunnies and I like those. However the amount of religious propaganda I'm experiencing is seriously disturbing to me. Even if I did accidentally like a single religious Tweet that should not be cause for them showing up every other scroll. Additionally this should cease to happen after I report that I do not want to see these kinds of Tweets anymore. 

What kind of sick game is this? As a society it's important to not only respect our individual differences but celebrate them. If everyone operated with the same mindset we would never evolve as a community. Stop trying to not so subtly influence people into adopting an entire different set of spiritual beliefs. It's disrespectful and it's concerning. Please practice common decency and responsibility."
"So for about 2 months “WHO’S BEEN VISITING YOUR PAGE?” ads ran under my account & I tweeted probably 20x at Twitter at Jack at Twitter Help or whatever it’s called & you guys completely and totally ignored me.  I explained these were not my tweets & that my account was compromised & you never responded or acknowledged my messages or the problem.

Very disappointed at how during this time you allow Trump to tweet that he won the election w/o outright calling that false....

This may be an unverified claim?  LOL.  That is highly suspect & seems to also entertain the notion that Trump could be right when he is knee deep in gaslighting and propaganda tweeting is very dangerous.

Also, since the stupid fleet function was added, videos won’t play & many pictures do not fully upload & I even updated the app yesterday & it did not help the problem.

The feeling is that you don’t care how Twitter or if Twitter works properly for regular ppl & that feeling is based on Twitter being unresponsive to my technical issues & that Twitter doesn’t do all that it can to make sure it functions properly & worst of all, you let ppl compromise the accounts of others & don’t really care & that you happily spread dangerous misinformation of the Nazi variety & it makes me feel bad that I rely so much on the app & the app is completely unresponsive to me whether it be being hacked, videos and pics I can’t access, or as a dangerous propaganda tool.

Sincerely,
Marc Donato"
"Twitter can be a love or hate relationship but all depending on how you use Twitter and all of its features. It’s a social media powerhouse! Our groups love it! We are engaged and our specific hashtags #CRE #CREcommunity #CREfam #womenincre etc., and, the lists that we’ve created over the years keep us in the know and connected worldwide. We’ve shared our commercial real estate deals, we’ve applauded our Wins and the Wins of our community, and shared our frustrations with deals not done, who we are in business and life. We have our #CREinfluencers who take it to the next level with additional engagement, Summits, take-aways, and the like. How could we possibly do all of this without Twitter? Other apps have not provided the same exposure and daily interactions as well as Twitter has for communication, being seen and heard in our daily feeds…just follow the hashtags. 👏👏👏😘"
"Certified accounts for government officials and anyone seeking any elected office should be prohibited on Twitter.  
From the POTUS all  the down to the bottom rung of local government;   elected, appointed,  contracted or volunteered officials who are in a position to influence, or seeking to influence  anything  regarding public policy should not be permitted to convey their opinions, thoughts or messages via this platform.    Why?
If Twitter reserves the right to cancel accounts for a perceived violation of community guidelines then this platform is using its social media reach to influence public opinion.  Which is fine, however it should be available to them all.  If it isn’t, then it should not be available to any.  
This also includes any Government agencies or publicly funded services.  Official web pages should be the only platform permitted to communicate with the public.  Twitter should in no way be an official communication platform for any public agency.  Unless those agencies and their agents are exempt from censorship by the platform.  There is no middle ground or gray area. If the were vetted to receive the certified designation then they are exempt from censorship until they are no longer in that position."
